Tag:,Freq:
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/hypercube-dimension"" xlink:from=""loc_amzn_IncomeTaxesTable_152C63EC27B916695E3F1FAB38916304"" xlink:to=""loc_us-gaap_IncomeTaxAuthorityAxis_3E4BE861DA33C8BFD3AC1FAB3891E9F3"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_IncomeTaxAuthorityDomain"" xlink:label=""loc_us-gaap_IncomeTaxAuthorityDomain_772EFFD5948930A221CF1FAB38910621_default"" xlink:type=""locator"">",1
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/dimension-default"" xlink:from=""loc_us-gaap_IncomeTaxAuthorityAxis_3E4BE861DA33C8BFD3AC1FAB3891E9F3"" xlink:to=""loc_us-gaap_IncomeTaxAuthorityDomain_772EFFD5948930A221CF1FAB38910621_default"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_IncomeTaxAuthorityDomain"" xlink:label=""loc_us-gaap_IncomeTaxAuthorityDomain_772EFFD5948930A221CF1FAB38910621"" xlink:type=""locator"">",3
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/dimension-domain"" xlink:from=""loc_us-gaap_IncomeTaxAuthorityAxis_3E4BE861DA33C8BFD3AC1FAB3891E9F3"" xlink:to=""loc_us-gaap_IncomeTaxAuthorityDomain_772EFFD5948930A221CF1FAB38910621"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_DomesticCountryMember"" xlink:label=""loc_us-gaap_DomesticCountryMember_D2607DCCA124EAB3CDBB1FAB38926BE3"" xlink:type=""locator"">",3
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_us-gaap_IncomeTaxAuthorityDomain_772EFFD5948930A221CF1FAB38910621"" xlink:to=""loc_us-gaap_DomesticCountryMember_D2607DCCA124EAB3CDBB1FAB38926BE3"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_ForeignCountryMember"" xlink:label=""loc_us-gaap_ForeignCountryMember_C3E256AFBB2AE7511E001FAB38924ABE"" xlink:type=""locator"">",3
"<link:definitionarc order=""2"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_us-gaap_IncomeTaxAuthorityDomain_772EFFD5948930A221CF1FAB38910621"" xlink:to=""loc_us-gaap_ForeignCountryMember_C3E256AFBB2AE7511E001FAB38924ABE"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_StateAndLocalJurisdictionMember"" xlink:label=""loc_us-gaap_StateAndLocalJurisdictionMember_0E3D7E483A81E232A1961FAB38922A8A"" xlink:type=""locator"">",3
"<link:definitionarc order=""3"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_us-gaap_IncomeTaxAuthorityDomain_772EFFD5948930A221CF1FAB38910621"" xlink:to=""loc_us-gaap_StateAndLocalJurisdictionMember_0E3D7E483A81E232A1961FAB38922A8A"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_TaxCreditCarryforwardAxis"" xlink:label=""loc_us-gaap_TaxCreditCarryforwardAxis_5863FC7554CC29392C161FAB389214F5"" xlink:type=""locator"">",3
"<link:definitionarc order=""2"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/hypercube-dimension"" xlink:from=""loc_amzn_IncomeTaxesTable_152C63EC27B916695E3F1FAB38916304"" xlink:to=""loc_us-gaap_TaxCreditCarryforwardAxis_5863FC7554CC29392C161FAB389214F5"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_TaxCreditCarryforwardNameDomain"" xlink:label=""loc_us-gaap_TaxCreditCarryforwardNameDomain_E525123BA7BFAEE4F85E1FAB3892BD5A_default"" xlink:type=""locator"">",1
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/dimension-default"" xlink:from=""loc_us-gaap_TaxCreditCarryforwardAxis_5863FC7554CC29392C161FAB389214F5"" xlink:to=""loc_us-gaap_TaxCreditCarryforwardNameDomain_E525123BA7BFAEE4F85E1FAB3892BD5A_default"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_TaxCreditCarryforwardNameDomain"" xlink:label=""loc_us-gaap_TaxCreditCarryforwardNameDomain_E525123BA7BFAEE4F85E1FAB3892BD5A"" xlink:type=""locator"">",3
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/dimension-domain"" xlink:from=""loc_us-gaap_TaxCreditCarryforwardAxis_5863FC7554CC29392C161FAB389214F5"" xlink:to=""loc_us-gaap_TaxCreditCarryforwardNameDomain_E525123BA7BFAEE4F85E1FAB3892BD5A"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_CapitalLossCarryforwardMember"" xlink:label=""loc_us-gaap_CapitalLossCarryforwardMember_1D9F44CFC969907096A01FAB3893A6DD"" xlink:type=""locator"">",3
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_us-gaap_TaxCreditCarryforwardNameDomain_E525123BA7BFAEE4F85E1FAB3892BD5A"" xlink:to=""loc_us-gaap_CapitalLossCarryforwardMember_1D9F44CFC969907096A01FAB3893A6DD"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_IncomeTaxAuthorityNameAxis"" xlink:label=""loc_us-gaap_IncomeTaxAuthorityNameAxis_78102B039826C662EC291FAB38939096"" xlink:type=""locator"">",3
"<link:definitionarc order=""3"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/hypercube-dimension"" xlink:from=""loc_amzn_IncomeTaxesTable_152C63EC27B916695E3F1FAB38916304"" xlink:to=""loc_us-gaap_IncomeTaxAuthorityNameAxis_78102B039826C662EC291FAB38939096"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_IncomeTaxAuthorityNameDomain"" xlink:label=""loc_us-gaap_IncomeTaxAuthorityNameDomain_346E827918F7D01209161FAB3893B1D9_default"" xlink:type=""locator"">",1
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/dimension-default"" xlink:from=""loc_us-gaap_IncomeTaxAuthorityNameAxis_78102B039826C662EC291FAB38939096"" xlink:to=""loc_us-gaap_IncomeTaxAuthorityNameDomain_346E827918F7D01209161FAB3893B1D9_default"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_IncomeTaxAuthorityNameDomain"" xlink:label=""loc_us-gaap_IncomeTaxAuthorityNameDomain_346E827918F7D01209161FAB3893B1D9"" xlink:type=""locator"">",3
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/dimension-domain"" xlink:from=""loc_us-gaap_IncomeTaxAuthorityNameAxis_78102B039826C662EC291FAB38939096"" xlink:to=""loc_us-gaap_IncomeTaxAuthorityNameDomain_346E827918F7D01209161FAB3893B1D9"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_InternalRevenueServiceIRSMember"" xlink:label=""loc_us-gaap_InternalRevenueServiceIRSMember_A4153732A96FAC0EAFD81FAB389404BC"" xlink:type=""locator"">",3
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_us-gaap_IncomeTaxAuthorityNameDomain_346E827918F7D01209161FAB3893B1D9"" xlink:to=""loc_us-gaap_InternalRevenueServiceIRSMember_A4153732A96FAC0EAFD81FAB389404BC"" xlink:type=""arc"">",1
"<link:loc xlink:href=""amzn-20181231.xsd#amzn_LuxembourgTaxAdministrationMember"" xlink:label=""loc_amzn_LuxembourgTaxAdministrationMember_CC0C84FAC944E44307891FAB3894D81F"" xlink:type=""locator"">",3
"<link:definitionarc order=""2"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_us-gaap_IncomeTaxAuthorityNameDomain_346E827918F7D01209161FAB3893B1D9"" xlink:to=""loc_amzn_LuxembourgTaxAdministrationMember_CC0C84FAC944E44307891FAB3894D81F"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_ValuationAllowanceDeferredTaxAssetChangeInAmount"" xlink:label=""loc_us-gaap_ValuationAllowanceDeferredTaxAssetChangeInAmount_DB5F37DEB48C8F993DA01FAB3894F0F4"" xlink:type=""locator"">",3
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_amzn_IncomeTaxesLineItems_A5421E5D69F48EF364DA1FAB3894AFA3"" xlink:to=""loc_us-gaap_ValuationAllowanceDeferredTaxAssetChangeInAmount_DB5F37DEB48C8F993DA01FAB3894F0F4"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_OperatingLossCarryforwards"" xlink:label=""loc_us-gaap_OperatingLossCarryforwards_06339794989A654F666A1FAB38955CCF"" xlink:type=""locator"">",3
"<link:definitionarc order=""2"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_amzn_IncomeTaxesLineItems_A5421E5D69F48EF364DA1FAB3894AFA3"" xlink:to=""loc_us-gaap_OperatingLossCarryforwards_06339794989A654F666A1FAB38955CCF"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_TaxCreditCarryforwardAmount"" xlink:label=""loc_us-gaap_TaxCreditCarryforwardAmount_1008680CD8D6CD92E11D1FAB38954EFE"" xlink:type=""locator"">",3
"<link:definitionarc order=""3"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_amzn_IncomeTaxesLineItems_A5421E5D69F48EF364DA1FAB3894AFA3"" xlink:to=""loc_us-gaap_TaxCreditCarryforwardAmount_1008680CD8D6CD92E11D1FAB38954EFE"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued"" xlink:label=""loc_us-gaap_UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued_ADD83CECCBAAC767F3D61FAB3895E926"" xlink:type=""locator"">",3
"<link:definitionarc order=""4"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_amzn_IncomeTaxesLineItems_A5421E5D69F48EF364DA1FAB3894AFA3"" xlink:to=""loc_us-gaap_UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued_ADD83CECCBAAC767F3D61FAB3895E926"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense"" xlink:label=""loc_us-gaap_UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense_EE2D728490B1CBA6CF701FAB3895B247"" xlink:type=""locator"">",3
"<link:definitionarc order=""5"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_amzn_IncomeTaxesLineItems_A5421E5D69F48EF364DA1FAB3894AFA3"" xlink:to=""loc_us-gaap_UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense_EE2D728490B1CBA6CF701FAB3895B247"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_IncomeTaxExaminationEstimateOfPossibleLoss"" xlink:label=""loc_us-gaap_IncomeTaxExaminationEstimateOfPossibleLoss_DDA25CA9D1D7096360921FAB38958333"" xlink:type=""locator"">",3
"<link:definitionarc order=""6"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_amzn_IncomeTaxesLineItems_A5421E5D69F48EF364DA1FAB3894AFA3"" xlink:to=""loc_us-gaap_IncomeTaxExaminationEstimateOfPossibleLoss_DDA25CA9D1D7096360921FAB38958333"" xlink:type=""arc"">",1
"<link:definitionlink xlink:role=""http://www.amazon.com/role/IncomeTaxesComponentsOfProvisionForIncomeTaxesNetDetails"" xlink:type=""extended"">",1
"<link:definitionlink xlink:role=""http://www.amazon.com/role/IncomeTaxesDeferredIncomeTaxAssetsAndLiabilitiesDetails"" xlink:type=""extended"">",1
"<link:definitionlink xlink:role=""http://www.amazon.com/role/IncomeTaxesItemsAccountingForDifferencesBetweenIncomeTaxesComputedAtFederalStatutoryRateAndProvisionRecordedForIncomeTaxesDetails"" xlink:type=""extended"">",1
"<link:definitionlink xlink:role=""http://www.amazon.com/role/IncomeTaxesReconciliationOfTaxContingenciesDetails"" xlink:type=""extended"">",1
"<link:definitionlink xlink:role=""http://www.amazon.com/role/IncomeTaxesTables"" xlink:type=""extended"">",1
"<link:definitionlink xlink:role=""http://www.amazon.com/role/IncomeTaxesUSAndInternationalComponentsOfIncomeBeforeIncomeTaxesDetails"" xlink:type=""extended"">",1
"<link:definitionlink xlink:role=""http://www.amazon.com/role/LongTermDebt"" xlink:type=""extended"">",1
"<link:definitionlink xlink:role=""http://www.amazon.com/role/LongTermDebtAdditionalInformationDetails"" xlink:type=""extended"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_DebtInstrumentLineItems"" xlink:label=""loc_us-gaap_DebtInstrumentLineItems_71B1E510C767AB04428015BC74F5474A"" xlink:type=""locator"">",2
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_DebtInstrumentTable"" xlink:label=""loc_us-gaap_DebtInstrumentTable_2850861C27D07F9177C215BC74EB7BA7"" xlink:type=""locator"">",2
"<link:definitionarc order=""1"" xbrldt:closed=""true"" xbrldt:contextelement=""segment"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/all"" xlink:from=""loc_us-gaap_DebtInstrumentLineItems_71B1E510C767AB04428015BC74F5474A"" xlink:to=""loc_us-gaap_DebtInstrumentTable_2850861C27D07F9177C215BC74EB7BA7"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_LongtermDebtTypeAxis"" xlink:label=""loc_us-gaap_LongtermDebtTypeAxis_44D75E1124F96F94C05D15BC74EBB249"" xlink:type=""locator"">",2
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/hypercube-dimension"" xlink:from=""loc_us-gaap_DebtInstrumentTable_2850861C27D07F9177C215BC74EB7BA7"" xlink:to=""loc_us-gaap_LongtermDebtTypeAxis_44D75E1124F96F94C05D15BC74EBB249"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_LongtermDebtTypeDomain"" xlink:label=""loc_us-gaap_LongtermDebtTypeDomain_1948222C3BE0B17AAF1615BC74EC895C_default"" xlink:type=""locator"">",1
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/dimension-default"" xlink:from=""loc_us-gaap_LongtermDebtTypeAxis_44D75E1124F96F94C05D15BC74EBB249"" xlink:to=""loc_us-gaap_LongtermDebtTypeDomain_1948222C3BE0B17AAF1615BC74EC895C_default"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_LongtermDebtTypeDomain"" xlink:label=""loc_us-gaap_LongtermDebtTypeDomain_1948222C3BE0B17AAF1615BC74EC895C"" xlink:type=""locator"">",2
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/dimension-domain"" xlink:from=""loc_us-gaap_LongtermDebtTypeAxis_44D75E1124F96F94C05D15BC74EBB249"" xlink:to=""loc_us-gaap_LongtermDebtTypeDomain_1948222C3BE0B17AAF1615BC74EC895C"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_SeniorNotesMember"" xlink:label=""loc_us-gaap_SeniorNotesMember_DE758F0E77A42EED96AF15BC74EC6586"" xlink:type=""locator"">",2
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_us-gaap_LongtermDebtTypeDomain_1948222C3BE0B17AAF1615BC74EC895C"" xlink:to=""loc_us-gaap_SeniorNotesMember_DE758F0E77A42EED96AF15BC74EC6586"" xlink:type=""arc"">",1
"<link:loc xlink:href=""amzn-20181231.xsd#amzn_LineOfCreditAndOtherLongTermDebtMember"" xlink:label=""loc_amzn_LineOfCreditAndOtherLongTermDebtMember_A08AB56FFD0DAB2ED33F15BC74EC919B"" xlink:type=""locator"">",3
"<link:definitionarc order=""2"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_us-gaap_LongtermDebtTypeDomain_1948222C3BE0B17AAF1615BC74EC895C"" xlink:to=""loc_amzn_LineOfCreditAndOtherLongTermDebtMember_A08AB56FFD0DAB2ED33F15BC74EC919B"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_LineOfCreditMember"" xlink:label=""loc_us-gaap_LineOfCreditMember_A992F7F2ED1A68F5F65615BC74ED22DA"" xlink:type=""locator"">",2
"<link:definitionarc order=""3"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_us-gaap_LongtermDebtTypeDomain_1948222C3BE0B17AAF1615BC74EC895C"" xlink:to=""loc_us-gaap_LineOfCreditMember_A992F7F2ED1A68F5F65615BC74ED22DA"" xlink:type=""arc"">",1
"<link:loc xlink:href=""amzn-20181231.xsd#amzn_OtherLongTermDebtMember"" xlink:label=""loc_amzn_OtherLongTermDebtMember_4938F1B998F8773940B915BC74EDA954"" xlink:type=""locator"">",3
"<link:definitionarc order=""4"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_us-gaap_LongtermDebtTypeDomain_1948222C3BE0B17AAF1615BC74EC895C"" xlink:to=""loc_amzn_OtherLongTermDebtMember_4938F1B998F8773940B915BC74EDA954"" xlink:type=""arc"">",1
"<link:loc xlink:href=""amzn-20181231.xsd#amzn_Amazon.comInc.Member"" xlink:label=""loc_amzn_Amazon.comInc.Member_1D4CF08B9CC073DE61EE15BC74F2BD12"" xlink:type=""locator"">",2
"<link:definitionarc order=""5"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_us-gaap_LongtermDebtTypeDomain_1948222C3BE0B17AAF1615BC74EC895C"" xlink:to=""loc_amzn_Amazon.comInc.Member_1D4CF08B9CC073DE61EE15BC74F2BD12"" xlink:type=""arc"">",1
"<link:loc xlink:href=""amzn-20181231.xsd#amzn_WholeFoodsMarketInc.Member"" xlink:label=""loc_amzn_WholeFoodsMarketInc.Member_59CF7BB4816B60DB6CBA15BC74F2C637"" xlink:type=""locator"">",2
"<link:definitionarc order=""6"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_us-gaap_LongtermDebtTypeDomain_1948222C3BE0B17AAF1615BC74EC895C"" xlink:to=""loc_amzn_WholeFoodsMarketInc.Member_59CF7BB4816B60DB6CBA15BC74F2C637"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_DebtInstrumentAxis"" xlink:label=""loc_us-gaap_DebtInstrumentAxis_44E9233DE58A42791A2A15BC74F2975E"" xlink:type=""locator"">",2
"<link:definitionarc order=""2"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/hypercube-dimension"" xlink:from=""loc_us-gaap_DebtInstrumentTable_2850861C27D07F9177C215BC74EB7BA7"" xlink:to=""loc_us-gaap_DebtInstrumentAxis_44E9233DE58A42791A2A15BC74F2975E"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_DebtInstrumentNameDomain"" xlink:label=""loc_us-gaap_DebtInstrumentNameDomain_4C0A7FD6F76324C7938C15BC74F34C6F_default"" xlink:type=""locator"">",1
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/dimension-default"" xlink:from=""loc_us-gaap_DebtInstrumentAxis_44E9233DE58A42791A2A15BC74F2975E"" xlink:to=""loc_us-gaap_DebtInstrumentNameDomain_4C0A7FD6F76324C7938C15BC74F34C6F_default"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_DebtInstrumentNameDomain"" xlink:label=""loc_us-gaap_DebtInstrumentNameDomain_4C0A7FD6F76324C7938C15BC74F34C6F"" xlink:type=""locator"">",2
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/dimension-domain"" xlink:from=""loc_us-gaap_DebtInstrumentAxis_44E9233DE58A42791A2A15BC74F2975E"" xlink:to=""loc_us-gaap_DebtInstrumentNameDomain_4C0A7FD6F76324C7938C15BC74F34C6F"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_CommercialPaperMember"" xlink:label=""loc_us-gaap_CommercialPaperMember_FEF2231EE47B4A26CE5A15BC74F3EEE8"" xlink:type=""locator"">",3
"<link:definitionarc order=""1"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_us-gaap_DebtInstrumentNameDomain_4C0A7FD6F76324C7938C15BC74F34C6F"" xlink:to=""loc_us-gaap_CommercialPaperMember_FEF2231EE47B4A26CE5A15BC74F3EEE8"" xlink:type=""arc"">",1
"<link:loc xlink:href=""amzn-20181231.xsd#amzn_SeniorUnsecuredNotesFivePointTwoPercentDueDecemberThirdTwoThousandTwentyFiveMember"" xlink:label=""loc_amzn_SeniorUnsecuredNotesFivePointTwoPercentDueDecemberThirdTwoThousandTwentyFiveMember_44F9AB7A59958B9FBC8815BC74F36976"" xlink:type=""locator"">",2
"<link:definitionarc order=""2"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_us-gaap_DebtInstrumentNameDomain_4C0A7FD6F76324C7938C15BC74F34C6F"" xlink:to=""loc_amzn_SeniorUnsecuredNotesFivePointTwoPercentDueDecemberThirdTwoThousandTwentyFiveMember_44F9AB7A59958B9FBC8815BC74F36976"" xlink:type=""arc"">",1
"<link:loc xlink:href=""amzn-20181231.xsd#amzn_October2016RevolvingCreditFacilityMember"" xlink:label=""loc_amzn_October2016RevolvingCreditFacilityMember_364FF8EC235F869474DB15BC74F34396"" xlink:type=""locator"">",3
"<link:definitionarc order=""3"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_us-gaap_DebtInstrumentNameDomain_4C0A7FD6F76324C7938C15BC74F34C6F"" xlink:to=""loc_amzn_October2016RevolvingCreditFacilityMember_364FF8EC235F869474DB15BC74F34396"" xlink:type=""arc"">",1
"<link:loc xlink:href=""amzn-20181231.xsd#amzn_UnsecuredRevolvingCreditFacilityMember"" xlink:label=""loc_amzn_UnsecuredRevolvingCreditFacilityMember_F58E0D3C6774DE9D034315BC74F30EB3"" xlink:type=""locator"">",3
"<link:definitionarc order=""4"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/domain-member"" xlink:from=""loc_us-gaap_DebtInstrumentNameDomain_4C0A7FD6F76324C7938C15BC74F34C6F"" xlink:to=""loc_amzn_UnsecuredRevolvingCreditFacilityMember_F58E0D3C6774DE9D034315BC74F30EB3"" xlink:type=""arc"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_CreditFacilityAxis"" xlink:label=""loc_us-gaap_CreditFacilityAxis_545C69E756F1FDF54F0E15BC74F45377"" xlink:type=""locator"">",2
"<link:definitionarc order=""3"" xlink:arcrole=""http://xbrl.org/int/dim/arcrole/hypercube-dimension"" xlink:from=""loc_us-gaap_DebtInstrumentTable_2850861C27D07F9177C215BC74EB7BA7"" xlink:to=""loc_us-gaap_CreditFacilityAxis_545C69E756F1FDF54F0E15BC74F45377"" xlink:type=""arc"">",1
